user_id,item_id,behavior_type,user_geohash,item_category,time
12901209,166323743,1,,10533,2014-12-12 12
12901209,379301337,1,956qj13,5468,2014-11-30 13
12901209,225613333,1,,13028,2014-11-21 16
129071733,393950931,1,ff16w3q,13230,2014-11-27 22
129138891,118000484,1,,10179,2014-12-12 01
129186966,146650180,1,94mgduw,6344,2014-12-04 16
129186966,280119645,1,94mgduj,11599,2014-12-15 12
12920475,333395092,1,,4370,2014-12-01 14
129237285,249605763,1,9r2shpu,8291,2014-11-30 20
129240225,347876263,1,,2667,2014-12-16 13
129419832,263866173,1,,6344,2014-12-16 22
129427209,338479842,1,9623roj,11552,2014-11-30 21
129456189,261913412,1,9rf9wn6,10722,2014-11-27 09
129495243,383267472,1,,5084,2014-11-27 13
129625878,170930487,1,96sm02u,5399,2014-12-10 18
129625878,272394552,1,,1863,2014-11-28 18
12966018,154347238,1,,9247,2014-12-12 00
129716097,324749835,1,9569rnr,5271,2014-12-12 15
129716895,55942458,1,950olvk,2953,2014-11-21 19
129716895,188769623,1,,7767,2014-11-22 07
129751560,263825876,1,9470udq,5399,2014-11-26 23
129751560,196958618,1,,7269,2014-12-17 23
129941370,104155832,1,,6431,2014-11-23 01
130127033,11726379,1,,5689,2014-12-10 21
130127033,363679227,1,,9053,2014-12-07 21
130188650,262613850,1,99bk6p2,7516,2014-11-18 12
130188650,116623458,1,99bk6pk,8373,2014-11-18 09
130188650,228178507,1,99bk6pa,3252,2014-12-03 19
130266524,318526555,1,,6648,2014-12-03 22
130289381,389538875,1,,5894,2014-11-23 15
130289381,45034650,1,,9752,2014-12-06 00
130352459,359763194,1,94ga11n,3099,2014-12-11 20
130352459,343724541,1,94ga1ni,5962,2014-12-11 23
130468784,319475660,1,,5027,2014-12-16 17
130507850,143044297,1,,7393,2014-12-06 21
130640216,221707627,1,,10875,2014-12-12 07
1307287,348335759,1,94n4stw,2953,2014-11-30 15
130791359,250867840,1,,11279,2014-12-04 08
131058920,290878875,1,,10523,2014-12-12 06
131110679,294243320,1,,9247,2014-12-05 09
131154569,272930699,1,,4701,2014-11-29 16
131355185,141966165,1,96kakbn,10735,2014-11-28 20
131369687,249845733,1,9qv9f97,5894,2014-12-04 23
131708162,210802448,1,,10894,2014-11-21 22
131739593,375041180,1,,512,2014-11-30 14
131801027,54336827,1,,11241,2014-11-30 01
131821100,400646940,1,,1863,2014-12-17 07
131821100,187230110,2,,8771,2014-11-26 16
131975939,117713383,1,,4753,2014-12-12 14
131975939,28251783,1,,8561,2014-12-06 17
132000224,166553681,1,941gnga,13783,2014-12-01 22
132022388,1995220,1,,1385,2014-11-21 22
132025133,95250604,1,,3944,2014-12-12 23
132030410,256580224,1,,11279,2014-12-05 18
132033992,90296385,1,,1794,2014-11-23 16
132046451,21044506,1,,10894,2014-11-30 13
132050237,141437909,1,,9401,2014-12-01 22
132065033,319401435,3,,4296,2014-11-27 20
132096464,264110908,2,99sg1r1,7670,2014-12-18 10
132142898,272268646,1,95qqhnt,2825,2014-12-17 17
132142898,48195930,1,95qqhn4,11455,2014-12-17 13
132175430,88224402,1,,12855,2014-11-29 17
1321831,364710040,1,,6945,2014-12-12 21
132202484,379934568,1,94a2447,1838,2014-11-28 20
132244037,6355733,1,,1427,2014-12-14 11
132377291,401690842,1,,13521,2014-11-30 14
132377291,297835188,1,,2513,2014-11-28 22
132377291,213418610,1,,9397,2014-11-20 00
132424931,198040504,1,9rf5wln,5399,2014-12-07 07
132502691,35516153,1,,7880,2014-12-04 23
132574031,180360723,1,95rid4l,9412,2014-12-01 22
132605075,374125159,1,9437sk9,6513,2014-12-07 10
132609065,53527561,1,,1083,2014-11-29 18
132626507,303474997,1,955ihdg,8376,2014-11-23 15
132626507,85027229,1,955ihdk,5027,2014-12-04 09
132666293,133147564,1,95m342f,1863,2014-11-19 09
132666293,175176259,1,,8665,2014-12-09 10
132666293,260911015,1,,2656,2014-12-05 15
132818255,341257772,1,,5503,2014-12-09 00
133044209,366451372,1,mtob324,8521,2014-12-09 23
133055414,387127368,3,,6443,2014-12-01 08
133055414,355521153,1,99cso1a,6513,2014-12-07 13
133106531,102656939,1,,12189,2014-12-05 21
133207661,2555063,1,95q62p7,11379,2014-12-15 18
1333084,36002339,1,,8666,2014-12-14 20
133376540,233216881,1,9rf4m0u,11904,2014-11-21 08
133392377,152315665,2,,6344,2014-12-08 21
13344618,316815686,1,,10875,2014-12-04 05
133511255,357714636,1,96updk4,7440,2014-11-28 12
133511255,112423795,1,,6209,2014-11-30 00
133527296,338710697,1,,3942,2014-11-23 21
133527296,211374681,1,,11824,2014-12-11 20
133593506,140110022,1,95lkkpp,8254,2014-11-26 18
133684124,205892437,1,95rounr,5468,2014-12-09 19
133734947,171795819,1,,2513,2014-12-06 01
134066520,317508138,1,9h45kgc,13230,2014-12-13 18
134299926,381928952,1,,4370,2014-12-14 19
134299926,352037438,1,,2993,2014-12-13 07
134445447,286578463,1,,12630,2014-12-09 17
134473581,192556462,1,,1863,2014-12-11 22
134480511,51474524,1,,11,2014-12-06 02
134680833,253270361,1,,5271,2014-11-21 22
134680833,192610286,1,,3673,2014-12-08 10
13492065,114988326,1,,3211,2014-12-16 22
134931873,383428651,1,,9388,2014-12-08 22
134971773,399041340,1,,12553,2014-12-03 09
135036828,240229002,3,,7957,2014-12-10 08
135134661,263409845,1,955m3f9,4931,2014-11-18 16
135166500,378014710,1,94mapdd,437,2014-11-25 22
135249894,161238986,1,9refcmr,9179,2014-12-11 11
135256425,90476527,1,,2261,2014-11-27 15
135256425,90476527,1,,2261,2014-11-27 15
135256425,290801903,1,,8877,2014-11-25 02
135256425,250918591,1,,3472,2014-11-19 15
135338175,179580087,1,,6936,2014-12-12 08
135381414,380613543,1,,4371,2014-12-01 08
135429591,208447522,1,,9261,2014-11-19 22
135444981,222983743,1,99s9u0m,8132,2014-11-27 20
135486135,219785006,1,,13348,2014-12-12 10
135496647,93805429,1,,9516,2014-12-15 15
135704205,335740851,1,,4322,2014-12-11 00
135704205,239992071,1,,989,2014-11-28 22
13572675,226995505,1,,5468,2014-12-11 20
135893196,331983881,1,,1863,2014-12-03 20
135897186,207684026,1,,4000,2014-12-01 19
135961356,294343949,1,,3960,2014-12-02 21
136023114,197851647,1,,11406,2014-12-13 10
136047729,38636550,1,,10894,2014-11-21 23
136047729,233574492,1,,9942,2014-11-22 05
136067403,27696613,1,,9517,2014-12-12 18
136154031,8451308,1,,11279,2014-12-10 15
136413645,295881552,1,,2010,2014-12-18 20
136464351,119073682,2,9rnfkkt,8291,2014-12-12 13
136464351,85584959,1,9rnfkj5,5894,2014-12-11 21
136497435,57690960,1,,3502,2014-12-05 12
136622436,136306239,1,mtmigfv,5553,2014-11-26 21
136693368,123396153,1,,10740,2014-11-30 23
136777569,273638048,2,,14079,2014-11-28 12
137061855,65249479,1,94jrjit,5894,2014-12-11 21
13707309,216784399,1,,5395,2014-11-23 10
137334222,159070679,3,,5271,2014-11-23 00
137335467,130946910,1,,8877,2014-11-23 09
137348724,208334165,1,,8877,2014-12-13 12
137445864,242889398,1,,5027,2014-12-10 15
13745955,251485307,1,,1863,2014-11-20 13
13745955,267254061,1,,5399,2014-12-11 18
137605887,77506487,1,96w6coi,10392,2014-11-28 10
137653410,139198122,1,,2883,2014-12-12 12
137688432,184800224,1,,3565,2014-12-17 16
137905695,26299454,1,,56,2014-12-12 18
137905809,27676943,1,,10533,2014-12-12 20
137905809,244314420,1,,7957,2014-12-17 13
13799559,86008152,1,9rebn0j,5894,2014-11-21 17
13827819,197030906,3,,9130,2014-12-01 20
13827819,336219924,1,,4370,2014-11-24 15
138310500,299998814,1,,2284,2014-12-03 00
138372165,126555232,1,95lrd27,13729,2014-11-23 13
138372165,401297558,1,95lrdnj,11904,2014-12-17 21
138481276,308650211,2,,13230,2014-11-24 19
138481276,24670892,1,97lawdr,13230,2014-11-20 10
138492880,244781823,1,,11296,2014-12-08 22
138720265,290698451,1,,6724,2014-11-18 10
138720265,358282475,1,,10973,2014-12-16 22
138792802,152535309,1,,10290,2014-11-20 17
138898768,41208028,1,96kai5q,6513,2014-12-08 10
138898768,364568672,2,,10037,2014-12-01 09
138898768,369109161,1,96kajib,7215,2014-11-20 23
138898768,236257972,1,,5653,2014-12-10 08
138898768,182802614,1,96kajji,2825,2014-12-09 22
138903259,103725463,1,9psqal5,3064,2014-11-28 09
139221322,362125781,1,,10894,2014-11-25 14
139379200,41257002,1,,11834,2014-12-14 22
139379200,90327684,3,,10223,2014-11-18 23
139399825,365475923,1,,9835,2014-12-08 22
139455022,387822200,1,,11279,2014-12-05 19
139499311,324497330,1,95a5avi,2261,2014-11-28 12
139501057,263778232,1,956ru4m,14079,2014-12-17 20
13954746,303340643,1,94m2cjn,9517,2014-12-14 09
139798426,255175487,1,,6054,2014-11-24 17
140108324,41713158,1,,3662,2014-12-01 20
140215178,227902200,1,,7606,2014-12-11 21
140220455,30004998,1,996jtow,11663,2014-11-23 11
140220455,4615673,1,,7590,2014-12-12 00
140233313,14603147,1,95rilmf,13338,2014-11-19 19
140295377,382165480,1,95bp9ba,2953,2014-12-17 21
140295377,11303587,1,95bp9cg,5271,2014-11-28 09
140359751,17897958,1,9h45kma,6209,2014-12-08 13
140376680,217130292,1,,5027,2014-12-06 19
140461370,36077773,1,,3783,2014-11-30 19
140547623,59149377,1,,6000,2014-11-30 23
140616629,321371900,1,,13455,2014-11-23 20
14083845,330741472,1,,8877,2014-12-15 15
140932121,298749065,1,95qoo7g,13763,2014-12-08 22
140943878,146845287,1,9296nei,6513,2014-12-11 20
141106766,215596369,3,95fttn0,5503,2014-11-30 21
141138491,122107843,1,94egrpm,3919,2014-12-12 23
141216764,50977056,1,,11406,2014-11-27 01
141227570,114839400,1,94eb3sw,10894,2014-11-30 16
141317495,373205619,1,,14073,2014-11-26 18
141317495,155931489,1,,8311,2014-11-24 11
141317495,27181902,2,,5395,2014-12-03 12
14142339,164033894,1,,10961,2014-12-01 21
141519869,238374805,1,,784,2014-12-11 11
141551789,133425942,1,947o0n4,12189,2014-12-02 20
141571064,908996,1,94hknwp,8583,2014-11-20 22
141581177,199888997,1,,13230,2014-11-19 21
141621887,309837426,1,,2730,2014-11-21 08
141630755,391030343,1,,11304,2014-12-11 22
141822218,371091013,1,9rwrhks,6711,2014-12-13 22
141874568,309487635,3,,1674,2014-12-13 19
141921809,129502496,1,,1442,2014-12-09 10
141934553,180726661,1,,14079,2014-12-17 01
141938543,247564732,1,99cdo5p,1863,2014-12-17 18
142125648,204863099,1,,1863,2014-12-10 15
142148619,68851909,1,,11991,2014-12-06 02
142148619,85195628,1,,13230,2014-11-29 00
142172364,71797549,1,95uqcow,1863,2014-11-21 11
142432272,185959496,1,,10894,2014-11-19 21
14247858,370181661,1,94mn2um,6000,2014-11-25 13
14354160,316988821,1,,12744,2014-12-16 23
14425617,367425303,3,,6512,2014-11-23 16
14458587,388788394,1,,5201,2014-12-02 01
14498886,62035332,1,,1059,2014-11-20 21
14634294,130417341,1,,987,2014-12-09 00
14773192,37188060,1,,10740,2014-11-29 23
14925952,161486133,1,95uqqen,9261,2014-12-07 11
14948923,118332396,1,,3988,2014-12-01 21
14953402,124407424,1,,6648,2014-12-04 15
15014353,17908670,1,,5894,2014-12-05 22
15019189,16952183,1,,11537,2014-12-10 15
15089674,137139556,1,,11552,2014-12-10 13
15144577,313113837,1,,1110,2014-12-08 22
15225481,301816769,1,mtjdki7,5395,2014-11-23 19
15225481,356226428,1,,5027,2014-11-24 00
15225481,354186193,1,,446,2014-12-01 06
15276301,192342102,1,949gllr,6000,2014-11-24 21
15276301,191633160,1,949gll5,11279,2014-11-24 20
15276301,134123214,1,949glln,8291,2014-11-19 14
15280372,203053899,1,,2901,2014-12-12 20
15289597,345428025,1,94akovu,8685,2014-12-02 09
15310570,276990804,1,,2950,2014-12-13 22
15319795,47017195,1,,12328,2014-11-24 13
15319909,206922056,1,94h7l4l,12172,2014-12-09 11
15330397,218280012,1,,1863,2014-12-16 05
15330397,343092389,1,,3783,2014-12-02 07
15330397,163517328,1,,10533,2014-11-21 11
15330397,40790202,1,,13230,2014-11-22 15
15330397,387261678,1,,6541,2014-12-03 06
15330397,216656667,1,,3783,2014-11-25 03
15330397,155435055,1,95f75we,4111,2014-12-16 11
15385891,100781533,1,,3892,2014-12-03 02
15389881,215125532,1,,11482,2014-12-13 01
15451714,219302905,1,955i0l1,5027,2014-12-11 21
15542731,129797082,2,,1863,2014-11-29 20
15632656,48396703,1,,1083,2014-11-27 22
15632656,110144718,1,,5027,2014-12-05 22
15638983,158697036,1,9rgpf7h,4320,2014-12-12 18
15731449,15576982,1,,5395,2014-12-10 10
15775339,392253565,1,,5334,2014-11-26 12
15871234,61803987,2,,5894,2014-11-27 00
15894490,393322702,1,,6255,2014-12-09 23
15910300,257385422,1,mtj1w77,2463,2014-12-02 10
15917473,294320503,1,,10242,2014-11-18 15
15925648,39942268,1,,7440,2014-11-27 13
15965149,58716192,1,,6945,2014-12-16 19
16088923,209006219,1,,8099,2014-12-18 15
16195777,172909387,3,9rg25r0,12189,2014-12-11 22
1620547,48074339,1,,11038,2014-12-03 10
16513333,374288944,2,,1863,2014-11-22 20
16633444,101403637,1,9r7w7d1,3064,2014-11-25 18
16633444,246705649,1,,8537,2014-11-23 17
16936948,385527660,1,,1838,2014-12-12 18
16979080,140243380,1,,5232,2014-11-18 10
17001133,127057775,1,,1083,2014-12-02 14
17001133,249615597,1,,5027,2014-12-11 12
17001133,6214324,1,,6513,2014-12-05 02
17146951,183094457,3,,12111,2014-11-29 15
17148490,217480282,1,,13230,2014-12-13 17
17171257,98718995,1,9rk9k9h,5017,2014-12-12 20
17201854,24981422,1,,12147,2014-11-23 22
17249734,319321940,1,,12230,2014-12-09 21
17270449,140751111,1,,5395,2014-12-13 18
17356588,103596967,1,,2513,2014-11-30 20
17448412,149131244,1,,5928,2014-11-25 15
17448412,124656666,1,,292,2014-11-26 22
17465740,89579688,1,,9086,2014-12-17 21
17562481,116717270,1,,6513,2014-12-05 23
17562481,401385098,1,,4370,2014-12-14 08
17562481,61587739,1,,13230,2014-12-04 12
17562481,380660279,1,,13230,2014-11-30 04
17562481,295390603,1,,13230,2014-12-05 23
17572993,278029889,1,,9298,2014-12-15 00
1774834,253258506,1,,6513,2014-12-08 14
17859862,318047911,1,95ll33j,1863,2014-11-25 21
17860351,355131583,1,,7195,2014-12-02 02
17933347,56795997,3,,12294,2014-12-01 06
18035803,193803650,1,,5600,2014-12-16 17
18035803,12093269,1,,10661,2014-12-02 18
18226858,89822804,1,9rgtpga,3621,2014-12-07 17
18246133,203745237,1,954fd93,3381,2014-11-19 12
18444517,365073792,1,,14061,2014-11-30 19
18477088,282167285,1,94220ln,13230,2014-11-30 21
18540811,347210653,1,,7312,2014-12-17 12
18550525,312116197,1,ffoe9np,5569,2014-11-20 23
18622561,48071393,1,951k49h,10825,2014-12-11 19
18630736,289825694,3,,508,2014-11-27 16
18653707,6837593,3,,3368,2014-12-13 23
18678616,382342945,1,,8270,2014-12-16 21
18746263,24142034,1,,6700,2014-12-15 23
18746263,198673081,1,97ljjjc,6541,2014-12-15 21
18749959,95706080,1,94ps5nm,8546,2014-12-06 14
18816361,211462745,1,945ju76,4296,2014-11-27 08
18818014,91998794,1,,6209,2014-12-05 18
18850333,382741253,3,,3783,2014-12-09 16
18905440,46594024,1,,5503,2014-11-28 19
18917491,263993012,1,95q653g,9517,2014-12-10 17
18986884,202723388,2,,5395,2014-11-30 00
18986884,55254954,1,,5395,2014-12-17 18
19010476,378152012,1,,10894,2014-11-20 01
19061581,184424807,1,957hgal,11537,2014-12-18 16
19440029,122168948,1,,6453,2014-12-12 14
1953838,102558938,1,,3368,2014-12-10 16
19554017,179792396,1,957pfd7,437,2014-11-18 21
19565222,240126236,1,,2825,2014-11-24 07
19565222,110314595,1,,5894,2014-12-09 06
19565222,49802450,1,,9693,2014-12-14 08
19573682,120496156,1,99269kr,5689,2014-12-10 21
19628903,50472096,1,,5894,2014-11-27 18
19672076,152567744,1,,11552,2014-11-25 10
19678118,82079887,1,,5653,2014-11-20 10
19734512,245667173,2,,8291,2014-12-17 19
19778801,295668291,1,94eba4d,10894,2014-11-24 10
19778801,338796024,1,94eba4w,5204,2014-11-21 21
19778801,317691865,1,94ebapt,10481,2014-12-09 21
19778801,207285026,1,94eba4l,6903,2014-11-25 08
19778801,315434124,1,94ebaq0,9517,2014-11-21 14
20030847,388880974,1,94j5fh7,9516,2014-12-18 07
20623248,335805325,1,,5399,2014-12-01 10
20629176,118937968,1,,13230,2014-12-06 22
20629176,353677304,1,,6513,2014-12-10 22
20752626,140955483,1,,1488,2014-11-24 20
20752626,389968242,1,,11894,2014-12-15 14
20752626,296593423,3,,5084,2014-12-08 13
20752626,257370980,1,,12819,2014-11-23 18
20775882,342122549,1,95eugvo,12309,2014-11-30 10
20775882,197212232,1,95eufrh,3628,2014-11-25 16
20779473,269966973,1,,12659,2014-11-27 18
20841306,247481263,1,ffaacn3,12919,2014-12-07 21
2090599,331476918,1,,3252,2014-12-09 22
20963754,264518829,1,950tiq9,13230,2014-12-15 17
20963754,222131030,1,95qfbmo,9638,2014-12-06 22
21449022,319768069,1,9rhkjv7,5388,2014-12-04 15
21537693,163628475,1,,3945,2014-12-15 16
21571266,331880925,1,9ps7pnf,6977,2014-12-03 23
21571266,44518138,1,,6977,2014-11-21 01
21573717,73006405,1,9rnbe02,8043,2014-12-09 21
21606699,230420315,1,,697,2014-12-03 19
21606699,170902447,1,,1863,2014-11-22 11
21615567,109073186,1,,5395,2014-12-04 20
21668325,250965790,1,94eb0gm,5232,2014-12-12 07
21668325,66454607,1,94eb0gi,5232,2014-12-12 08
21732381,389224141,1,,2513,2014-12-07 13
21791661,116281855,4,,4370,2014-11-18 21
21827502,307933998,1,99chbjb,189,2014-12-11 13
21827502,133841547,1,,9516,2014-12-10 10
21827502,368200319,1,,3067,2014-11-21 19
2184760,298359417,1,95nh0fi,4676,2014-12-12 21
21932817,29617903,1,9qp9iba,3673,2014-11-20 17
21960153,123601142,1,951e5sk,12919,2014-12-01 23
21980778,58831915,1,,8877,2014-11-20 15
21999564,191205034,1,,5894,2014-11-28 15
22160595,191257950,1,,5399,2014-12-07 20
22390818,1617227,1,,7768,2014-11-20 21
22515624,345837981,1,,12090,2014-11-18 21
22525737,153325645,1,,10265,2014-12-12 00
22586157,92780362,1,,4269,2014-12-02 15
22713495,297898753,1,,3662,2014-12-12 08
2271502,365061012,1,99bkkd1,5271,2014-11-21 20
22717485,306959292,1,9413sdt,2953,2014-11-28 18
22717485,283100640,1,,2177,2014-12-04 20
2292421,278219756,1,,10894,2014-12-07 18
22969279,295858377,1,,10894,2014-12-08 19
2297257,66032353,3,99nfop3,5894,2014-11-19 07
22987813,352707473,1,96232p1,5894,2014-12-09 22
22987813,174264405,1,96237ov,9261,2014-12-03 15
23054089,78611517,1,,5027,2014-12-01 09
23054089,365183551,1,,675,2014-11-24 19
23054089,40241479,1,,5027,2014-12-09 19
23062510,7245840,1,95q7qjv,12569,2014-11-24 15
23062510,355443453,1,,5894,2014-12-15 14
23207941,217442265,1,,11279,2014-11-26 20
23209081,362661857,2,946va0c,3700,2014-12-17 22
23209081,310815233,1,946vaut,5084,2014-12-03 14
23212021,270672452,1,,9130,2014-11-23 23
23222533,153214865,1,97rc99t,6648,2014-12-11 11
23337766,272119442,1,,5027,2014-11-18 07
2336323,32025827,1,954k76n,7297,2014-11-23 13
2336722,15054062,1,95rimwk,9762,2014-12-06 21
2336722,73021408,1,,3960,2014-12-08 14
23409916,214294989,1,,13230,2014-12-08 21
23511934,81572666,1,,6717,2014-11-18 23
23511934,67515561,1,,6618,2014-12-10 18
23567476,50742978,1,,13288,2014-12-13 12
23666668,22685930,1,,5395,2014-12-02 19
23666668,393057021,1,,5399,2014-12-11 18
23666668,313839506,1,,5689,2014-11-23 19
23666668,153149535,1,,2513,2014-11-29 09
23666668,24644798,1,,5395,2014-11-18 19
24028633,403230566,1,,1863,2014-12-03 23
24050440,46506295,1,,10533,2014-12-18 00
24157213,119919744,1,,5399,2014-12-11 16
24191470,12344543,1,,3798,2014-11-28 18
24191470,66693335,1,,6513,2014-11-30 18
24248230,35211358,1,,1911,2014-11-19 11
24281509,152966224,1,,13269,2014-11-23 03
24281509,105399259,1,,5492,2014-11-23 04
24284140,242260334,1,945jukj,4676,2014-11-28 22
2437852,150692196,1,,6054,2014-12-17 05
2437852,184280446,1,,242,2014-12-04 04
24400273,63035468,1,9r7f3lj,874,2014-12-05 20
24554560,114031299,4,,1509,2014-12-17 19
2464096,224194141,1,,6460,2014-11-19 17
2464096,234122309,1,,5503,2014-12-12 01
24684784,54331964,1,,5263,2014-11-18 10
24871411,133877654,1,99nmnnh,12407,2014-11-18 10
24887452,274161040,1,,5399,2014-12-02 09
24958396,91822996,1,,14079,2014-11-26 21
25090435,382489576,1,,2825,2014-11-22 21
25090435,7899014,1,,11279,2014-12-12 10
25286173,55843053,1,ffgvnb0,6513,2014-12-11 18
25293103,56110287,1,99a3e05,10275,2014-11-30 11
25324945,271036054,1,95rijm4,5399,2014-12-07 20
25387816,403867251,1,96n3jwe,8792,2014-11-25 21
25415563,57139439,1,,9024,2014-11-19 14
25415563,197807514,1,,10569,2014-12-17 10
25596493,170036069,1,,9397,2014-11-28 23
25596493,342738580,1,,10894,2014-12-15 01
25619476,25510737,1,,5399,2014-12-06 18
25658530,140889712,1,,3424,2014-12-06 01
25658530,389314854,1,96pntk2,9261,2014-11-27 18
25658530,14453444,1,,7712,2014-12-15 22
25674766,324400723,1,,4269,2014-12-14 11
25736290,334708,1,,11824,2014-12-04 10
25783120,307826908,1,,12488,2014-12-07 20
25795570,9134201,1,99vsha0,8877,2014-11-21 13
25966114,217323698,1,,5027,2014-11-28 22
25966114,246328117,1,,12569,2014-12-09 16
26149627,174000804,1,9rg1gob,13230,2014-12-02 22
26186230,91600606,1,9434lpt,4605,2014-12-18 14
26207560,314004671,1,,6513,2014-12-04 20
26417197,36734545,1,99ndlrt,10507,2014-11-23 20
26491468,316015765,1,,13338,2014-11-20 02
26601478,269150223,1,,10481,2014-12-01 16
26748949,115459970,1,,7491,2014-12-02 23
26748949,42349700,1,,5399,2014-12-06 20
26748949,363159999,1,,292,2014-12-17 22
2682553,27087392,1,,7690,2014-12-09 00
26894059,82465607,1,94ei20s,10894,2014-12-07 20
26898049,173987810,1,,6977,2014-11-24 14
26900041,9865253,3,,7767,2014-12-06 21
