item,0,1,2,3,4,5,6,7,8,9,10,11,12
15508531_282464807,0,0,0,0,1,0,0,0,0,0,0,0,35.0
111089944_340466793,0,0,0,0,0,0,0,0,1,0,0,0,4.0
6258140_199921286,0,0,0,0,0,0,0,0,1,0,0,0,8.0
127777011_394904270,1,0,0,0,0,0,0,0,0,0,0,0,50.0
1285111_95828349,0,0,0,0,1,0,0,0,0,0,0,0,31.0
134636121_207885596,0,0,0,0,0,0,0,0,1,0,0,0,1.0
59860956_363802445,1,0,0,0,0,0,0,0,0,0,0,0,59.0
141413162_82229199,0,0,0,0,0,0,0,0,1,0,0,0,24.0
52240037_139980364,0,0,0,0,1,0,0,0,0,0,0,0,25.0
129609015_267172866,0,0,0,0,1,0,0,0,0,0,0,0,26.0
27968675_395797427,0,0,0,0,1,0,0,0,0,0,0,0,31.0
132236660_343430846,0,0,0,0,0,0,0,0,1,0,0,0,15.0
136701630_41336544,0,0,0,0,0,0,0,0,1,0,0,0,4.0
1273897_58433083,1,0,0,0,0,0,0,0,0,0,0,0,60.0
62901383_117012363,0,0,0,0,1,0,0,0,0,0,0,0,28.0
17298160_393365671,0,0,0,0,0,0,0,0,1,0,0,0,9.0
45782207_352826021,0,0,0,0,0,0,0,0,1,0,0,0,15.0
50886778_339401443,0,0,0,0,1,0,0,0,0,0,0,0,26.0
57304824_166919358,1,0,0,0,0,0,0,0,0,0,0,0,49.0
36506981_372835956,0,0,0,0,0,0,0,0,1,0,0,0,15.0
3157813_303028992,0,0,0,0,1,0,0,0,0,0,0,0,38.0
141970406_85014603,0,0,0,0,1,0,0,0,0,0,0,0,26.0
16802962_306219921,0,0,0,0,0,0,0,0,1,0,0,0,7.0
140674322_213049430,1,0,0,0,0,0,0,0,0,0,0,0,58.0
56248107_219302482,0,0,0,0,0,0,0,0,1,0,0,0,10.0
32166145_389228512,0,0,0,0,0,0,0,0,1,0,0,0,5.0
120928879_316826945,1,0,0,0,0,0,0,0,0,0,0,0,59.0
33570973_331072170,0,0,0,0,1,0,0,0,0,0,0,0,28.0
6337658_224194155,0,0,1,0,0,0,0,0,0,0,0,0,52.0
102889078_121472816,0,0,0,0,0,0,0,0,1,0,0,0,22.0
110670451_388988072,0,0,0,0,1,0,0,0,0,0,0,0,39.0
62572412_283436749,0,0,0,0,0,0,0,0,1,0,0,0,4.0
119894940_155742488,0,0,0,0,0,0,0,0,1,0,0,0,7.0
107447693_386577839,0,0,0,0,1,0,0,0,0,0,0,0,38.0
140766584_376406944,0,0,0,0,0,0,0,0,1,0,0,0,14.0
19054708_361983494,0,0,0,0,1,0,0,0,0,0,0,0,27.0
116839028_250445381,1,0,0,0,0,0,0,0,0,0,0,0,59.0
117489347_358318473,1,0,0,0,0,0,0,0,0,0,0,0,49.0
133629062_333518053,0,0,0,0,1,0,0,0,0,0,0,0,33.0
46208357_56412719,0,0,0,0,0,0,0,0,1,0,0,0,10.0
59814762_189320455,0,0,0,0,1,0,0,0,0,0,0,0,34.0
46675334_121334781,0,0,0,0,0,0,0,0,1,0,0,0,15.0
107264414_118119840,0,0,0,0,0,0,0,0,1,0,0,0,6.0
116941445_395941776,1,0,0,0,0,0,0,0,0,0,0,0,63.0
57749424_404091290,0,0,0,0,1,0,0,0,0,0,0,0,30.0
116553650_31429893,1,0,0,0,0,0,0,0,0,0,0,0,58.0
129285189_161677901,0,0,0,0,0,0,0,0,0,0,1,0,4.0
58057983_272719961,0,0,0,0,0,0,0,0,1,0,0,0,16.0
115844210_321313413,0,0,0,0,0,0,0,0,1,0,0,0,9.0
113098409_42794395,0,0,0,0,1,0,0,0,0,0,0,0,26.0
42510379_105042245,0,0,0,0,0,0,0,0,1,0,0,0,16.0
131820692_91429137,0,0,0,0,1,0,0,0,0,0,0,0,39.0
107635736_172572307,0,0,0,0,0,1,0,0,0,0,0,0,28.0
123284558_344443544,0,0,0,0,1,0,0,0,0,0,0,0,37.0
50721190_312556631,0,0,0,0,0,0,0,0,1,0,0,0,5.0
46960745_89246117,0,0,0,0,0,0,0,0,1,0,0,0,3.0
44766884_289164385,0,0,0,0,0,0,0,0,1,0,0,0,2.0
62217770_231495765,0,0,0,0,0,0,0,0,1,0,0,0,16.0
110226274_404416515,1,0,0,0,0,0,0,0,0,0,0,0,56.0
11337840_112007112,0,0,0,0,1,0,0,0,0,0,0,0,38.0
125463827_332123826,0,0,0,0,0,0,0,0,1,0,0,0,5.0
128648184_18033791,1,0,0,0,0,0,0,0,0,0,0,0,59.0
46655888_148056786,0,0,0,0,0,0,0,0,1,0,0,0,23.0
55674875_350899128,0,0,0,0,0,0,0,0,1,0,0,0,4.0
134088456_3991896,1,0,0,0,0,0,0,0,0,0,0,0,72.0
135798564_71934457,0,0,0,0,0,0,0,0,1,0,0,0,7.0
139332508_364027362,1,0,0,0,0,0,0,0,0,0,0,0,51.0
38917271_398983036,0,0,0,0,1,0,0,0,0,0,0,0,36.0
141921809_37314065,0,0,0,0,0,0,1,0,0,0,0,0,46.0
32783260_17275108,0,0,0,0,1,0,0,0,0,0,0,0,28.0
132976955_61268365,0,0,0,0,1,0,0,0,0,0,0,0,32.0
47513936_21881808,0,0,0,0,0,0,0,0,1,0,0,0,5.0
52941353_47874194,1,0,0,0,0,0,0,0,0,0,0,0,54.0
64259376_202902915,0,0,0,0,0,0,0,0,1,0,0,0,13.0
131708162_288076525,0,0,0,0,1,0,0,0,0,0,0,0,48.0
2336323_75784925,1,0,0,0,0,0,0,0,0,0,0,0,53.0
51168304_359124004,0,0,0,0,0,0,0,0,1,0,0,0,3.0
106788437_46473512,0,0,0,0,1,0,0,0,0,0,0,0,25.0
110961790_166827006,0,0,0,0,1,0,0,0,0,0,0,0,34.0
4011659_277446168,1,0,0,0,0,0,0,0,0,0,0,0,60.0
112471411_69610524,0,0,0,0,0,0,0,0,1,0,0,0,16.0
56708793_355149306,0,0,0,0,1,0,0,0,0,0,0,0,29.0
125370359_110552681,0,0,0,0,1,0,0,0,0,0,0,0,37.0
103214311_243215691,0,0,0,0,0,0,1,0,0,0,0,0,26.0
127813332_213036728,0,0,0,0,0,0,0,0,1,0,0,0,8.0
133569077_16855197,0,0,0,0,1,0,0,0,0,0,0,0,30.0
36873446_263466400,1,0,0,0,0,0,0,0,0,0,0,0,58.0
106406948_198394095,1,0,0,0,0,0,0,0,0,0,0,0,56.0
51273049_8517018,0,0,0,0,0,0,0,0,1,0,0,0,1.0
28979177_156304010,0,0,0,0,0,0,0,0,1,0,0,0,3.0
54859085_155483508,0,0,0,0,1,0,0,0,0,0,0,0,28.0
15770902_309720407,0,0,0,0,1,0,0,0,0,0,0,0,37.0
58049523_46331542,1,0,0,0,0,0,0,0,0,0,0,0,64.0
119604288_375257615,1,0,0,0,0,0,0,0,0,0,0,0,64.0
135202422_193675720,0,0,0,0,1,0,0,0,0,0,0,0,40.0
55571465_260596498,0,0,0,0,1,0,0,0,0,0,0,0,38.0
15310570_127097087,1,0,0,0,0,0,0,0,0,0,0,0,53.0
56772951_343698602,0,0,0,0,1,0,0,0,0,0,0,0,28.0
33701674_26330265,0,0,0,0,0,0,0,0,0,0,0,1,
10051209_362060698,0,0,0,0,1,0,0,0,0,0,0,0,29.0
65014014_111718307,0,0,0,0,1,0,0,0,0,0,0,0,29.0
33259765_40057764,0,0,0,0,1,0,0,0,0,0,0,0,32.0
122229572_229453101,1,0,0,0,0,0,0,0,0,0,0,0,51.0
139231264_169156388,1,0,0,0,0,0,0,0,0,0,0,0,57.0
29428340_289603389,0,0,0,0,0,0,0,0,2,0,0,0,8.0
30361389_175853109,0,0,0,0,0,0,0,0,1,0,0,0,1.0
116358506_113455175,0,0,0,0,1,0,0,0,0,0,0,0,29.0
36198131_62210315,0,0,0,0,1,0,0,0,0,0,0,0,31.0
111775267_294661369,1,0,0,0,0,0,0,0,0,0,0,0,66.0
105227450_152616960,0,0,0,0,1,0,0,0,0,0,0,0,29.0
2625781_31337555,0,0,0,0,1,0,0,0,0,0,0,0,38.0
31444645_117089782,1,0,0,0,0,0,0,0,0,0,0,0,51.0
129941370_195895922,0,0,0,0,0,0,0,0,1,0,0,0,1.0
48393144_54675258,1,0,0,0,0,0,0,0,0,0,0,0,65.0
41364364_342596538,0,0,0,0,0,0,0,0,1,0,0,0,12.0
46476827_244427090,1,0,0,0,0,0,0,0,0,0,0,0,51.0
15592972_400944282,0,0,0,0,1,0,0,0,0,0,0,0,33.0
122824448_374370611,0,0,0,0,1,0,0,0,0,0,0,0,41.0
35415470_189691077,0,0,0,0,0,0,0,0,1,0,0,0,12.0
45704744_143923360,1,0,0,0,0,0,0,0,0,0,0,0,61.0
32324857_249683742,0,0,0,0,0,0,0,0,1,0,0,0,3.0
132747710_21339793,0,0,0,0,0,0,0,0,1,0,0,0,12.0
24704413_187574292,0,0,0,0,0,0,0,0,1,0,0,0,8.0
12605277_225058522,1,0,0,0,0,0,0,0,0,0,0,0,68.0
100521298_179948838,1,0,0,0,0,0,0,0,0,0,0,0,54.0
113151659_72165693,1,0,0,0,0,0,0,0,0,0,0,0,64.0
40072066_128377312,0,0,0,0,1,0,0,0,0,0,0,0,26.0
20627865_266094503,0,0,0,0,0,0,0,0,1,0,0,0,10.0
22104801_328487733,0,0,0,0,0,0,0,0,1,0,0,0,12.0
45713270_4925968,0,0,0,0,0,0,0,0,1,0,0,0,8.0
16499119_66148748,0,0,0,0,1,0,0,0,0,0,0,0,29.0
110241094_355616304,1,0,0,0,0,0,0,0,0,0,0,0,59.0
60380684_46643476,1,0,0,0,0,0,0,0,0,0,0,0,54.0
21571608_50353590,0,0,0,0,1,0,0,0,0,0,0,0,40.0
50070856_317760605,1,0,0,0,0,0,0,0,0,0,0,0,51.0
6107777_235812993,1,0,0,0,0,0,0,0,0,0,0,0,50.0
3930790_202949108,0,0,0,0,1,0,0,0,0,0,0,0,38.0
132353399_399905726,1,0,0,0,0,0,0,0,0,0,0,0,68.0
53255783_319633580,0,0,0,0,0,0,0,0,1,0,0,0,7.0
103175872_280764515,1,0,0,0,0,0,0,0,0,0,0,0,72.0
51712907_76511837,1,0,0,0,0,0,0,0,0,0,0,0,51.0
124328630_181001961,0,0,0,0,1,0,0,0,0,0,0,0,29.0
121568891_309805717,0,0,0,0,1,0,0,0,0,0,0,0,38.0
26494840_185813291,1,0,0,0,0,0,0,0,0,0,0,0,57.0
14590563_202363535,1,0,0,0,0,0,0,0,0,0,0,0,52.0
101239126_362950978,0,0,0,0,1,0,0,0,0,0,0,0,36.0
141227570_127286543,0,0,0,0,1,0,0,0,0,0,0,0,40.0
56394642_350188106,1,0,0,0,0,0,0,0,0,0,0,0,65.0
132673223_110231328,1,0,0,0,0,0,0,0,0,0,0,0,71.0
43231261_401071951,1,0,0,0,0,0,0,0,0,0,0,0,49.0
40755589_308748777,1,0,0,0,0,0,0,0,0,0,0,0,54.0
36213191_162099639,0,0,0,0,0,0,0,0,1,0,0,0,6.0
115248014_314236878,0,0,0,0,0,0,0,0,1,0,0,0,2.0
133008356_108401045,1,0,0,0,0,0,0,0,0,0,0,0,49.0
37565729_216952148,0,0,0,0,0,0,0,0,1,0,0,0,11.0
31485010_89592656,1,0,0,0,0,0,0,0,0,0,0,0,51.0
27169453_32358663,0,0,0,0,1,0,0,0,0,0,0,0,27.0
24050440_307384493,0,0,0,0,1,0,0,0,0,0,0,0,39.0
14021211_262010057,0,0,0,0,1,0,0,0,0,0,0,0,30.0
44068940_354887581,0,0,0,0,1,0,0,0,0,0,0,0,25.0
58475394_66021283,1,0,0,0,0,0,0,0,0,0,0,0,51.0
35153476_14639539,1,0,0,0,0,0,0,0,0,0,0,0,60.0
107625224_184032574,0,0,0,0,1,0,0,0,0,0,0,0,31.0
134998335_53401540,0,0,0,0,0,0,0,0,1,0,0,0,10.0
58425324_64845555,0,0,0,0,1,0,0,0,0,0,0,0,29.0
16943935_18255772,1,0,0,0,0,0,0,0,0,0,0,0,62.0
45896480_326971518,1,0,0,0,0,0,0,0,0,0,0,0,53.0
117848652_160068645,1,0,0,0,0,0,0,0,0,0,0,0,59.0
47913800_238236177,0,0,0,0,1,0,0,0,0,0,0,0,27.0
122052416_256616354,0,0,0,0,0,0,0,0,1,0,0,0,19.0
100422676_63687388,0,0,0,0,1,0,0,0,0,0,0,0,33.0
113743271_2440811,0,0,0,0,1,0,0,0,0,0,0,0,27.0
121956629_239343998,1,0,0,0,0,0,0,0,0,0,0,0,59.0
27933254_4664721,0,0,0,0,0,0,1,0,0,0,0,0,40.0
21350082_150368672,1,0,0,0,0,0,0,0,0,0,0,0,56.0
132377291_230028268,1,0,0,0,0,0,0,0,0,0,0,0,54.0
131739593_320427364,1,0,0,0,0,0,0,0,0,0,0,0,52.0
25309726_137067595,0,0,0,0,0,0,0,0,1,0,0,0,6.0
102033883_24953909,1,0,0,0,0,0,0,0,0,0,0,0,49.0
137534145_84236400,1,0,0,0,0,0,0,0,0,0,0,0,52.0
42221776_236352229,0,0,0,0,1,0,0,0,0,0,0,0,34.0
118764717_305717653,0,0,0,0,0,0,0,0,1,0,0,0,9.0
33466447_83183352,1,0,0,0,0,0,0,0,0,0,0,0,49.0
52321340_12806133,0,0,0,0,0,0,0,0,1,0,0,0,12.0
11459091_39259874,1,0,0,0,0,0,0,0,0,0,0,0,62.0
126102987_268678263,0,0,0,1,0,0,0,0,0,0,0,0,
56368218_256726216,0,0,0,0,0,0,0,0,1,0,0,0,2.0
118547124_64033550,1,0,0,0,0,0,0,0,0,0,0,0,55.0
57804555_293036152,1,0,0,0,0,0,0,0,0,0,0,0,65.0
61583618_377523728,0,0,0,0,1,0,0,0,0,0,0,0,33.0
11501079_155750927,0,0,0,0,0,0,0,0,1,0,0,0,9.0
116833955_355594548,1,0,0,0,0,0,0,0,0,0,0,0,64.0
129909450_306681797,0,0,0,0,1,0,0,0,0,0,0,0,36.0
51294139_156326603,0,0,0,0,0,0,0,0,1,0,0,0,5.0
140793398_191038833,0,0,0,0,0,0,0,0,1,0,0,0,14.0
122501669_353167341,1,0,0,0,0,0,0,0,0,0,0,0,50.0
62217542_383846840,0,0,0,0,0,1,0,0,0,0,0,0,34.0
139834975_357616880,0,0,0,0,1,0,0,0,0,0,0,0,32.0
135319764_152666902,1,0,0,0,0,0,0,0,0,0,0,0,56.0
12956532_30965353,1,0,0,0,0,0,0,0,0,0,0,0,72.0
23565367_329118497,0,0,0,0,0,0,0,0,1,0,0,0,8.0
111852751_69961966,0,0,0,0,1,0,0,0,0,0,0,0,25.0
46586483_196215363,0,0,0,0,1,0,0,0,0,0,0,0,32.0
4906718_257066748,0,0,0,0,0,0,0,0,1,0,0,0,16.0
115605404_369841449,1,0,0,0,0,0,0,0,0,0,0,0,55.0
34577005_297585827,0,0,0,0,0,0,0,0,1,0,0,0,14.0
103801411_118312894,0,0,0,0,0,0,0,0,1,0,0,0,5.0
108488723_9236860,0,0,0,0,0,0,0,0,1,0,0,0,1.0
109120790_241767054,1,0,0,0,0,0,0,0,0,0,0,0,72.0
136016355_77493197,0,0,0,0,1,0,0,0,0,0,0,0,28.0
24211879_48580363,0,0,0,0,1,0,0,0,0,0,0,0,32.0
61720898_146149564,0,0,0,0,1,0,0,0,0,0,0,0,25.0
29428340_380855863,0,1,0,0,0,0,0,0,0,0,0,0,50.0
64962996_313239765,0,0,0,0,1,0,0,0,0,0,0,0,26.0
33259765_311825502,0,0,0,0,1,0,0,0,0,0,0,0,30.0
108992468_98089076,1,0,0,0,0,0,0,0,0,0,0,0,52.0
32214859_65220797,0,0,0,0,1,0,0,0,0,0,0,0,41.0
141531335_58890766,1,0,0,0,0,0,0,0,0,0,0,0,50.0
131856122_201295710,0,0,0,0,1,0,0,0,0,0,0,0,28.0
135838248_5262786,0,0,0,0,0,0,0,0,2,0,0,0,2.0
10507881_175754702,1,0,0,0,0,0,0,0,0,0,0,0,49.0
129970293_330349060,0,0,0,0,1,0,0,0,0,0,0,0,41.0
26357800_131399253,0,0,0,0,0,0,0,0,1,0,0,0,4.0
16403335_276577897,0,0,0,0,0,0,0,0,1,0,0,0,15.0
133341899_173185316,1,0,0,0,0,0,0,0,0,0,0,0,49.0
19659764_22541477,1,0,0,0,0,0,0,0,0,0,0,0,51.0
106303595_228302446,0,0,0,0,0,0,0,0,1,0,0,0,13.0
10659204_226044505,0,0,0,0,0,0,0,0,0,0,0,1,
50362033_177809076,0,0,0,0,1,0,0,0,0,0,0,0,32.0
105683621_290414306,0,0,0,0,1,0,0,0,0,0,0,0,35.0
106233269_295603171,0,0,0,0,1,0,0,0,0,0,0,0,34.0
33504649_120539195,1,0,0,0,0,0,0,0,0,0,0,0,60.0
15041395_58276938,0,0,0,0,0,0,0,0,1,0,0,0,4.0
117661634_247179674,0,0,0,0,0,0,0,0,1,0,0,0,2.0
42121111_150248722,1,0,0,0,0,0,0,0,0,0,0,0,61.0
115475948_74323513,0,0,0,0,1,0,0,0,0,0,0,0,27.0
42398407_372764628,0,0,0,0,0,0,0,0,1,0,0,0,15.0
139015258_307928364,0,0,0,0,1,0,0,0,0,0,0,0,37.0
110404204_338848988,1,0,0,0,0,0,0,0,0,0,0,0,58.0
35547176_65195021,0,0,0,0,0,0,0,0,1,0,0,0,12.0
120700180_301159208,0,0,0,0,1,0,0,0,0,0,0,0,35.0
136826577_184041335,0,0,0,0,0,0,0,0,1,0,0,0,2.0
56269425_20324844,0,0,0,0,1,0,0,0,0,0,0,0,37.0
26839339_325174396,1,0,0,0,0,0,0,0,0,0,0,0,52.0
117280979_103461914,0,0,0,0,1,0,0,0,0,0,0,0,40.0
107271002_153349162,0,0,0,0,1,0,0,0,0,0,0,0,47.0
226017_168540732,0,0,0,0,2,0,0,0,0,0,0,0,26.0
39614831_59017885,1,0,0,0,0,0,0,0,0,0,0,0,71.0
20055585_286592997,0,0,0,0,1,0,0,0,0,0,0,0,29.0
42966754_44783812,0,0,0,0,0,0,1,0,0,0,0,0,41.0
48053892_142721000,0,0,0,0,1,0,0,0,0,0,0,0,31.0
4406018_160248119,0,0,0,0,1,0,0,0,0,0,0,0,26.0
105223232_401018324,0,0,0,0,0,0,0,0,1,0,0,0,2.0
54579122_85281258,0,0,0,0,0,0,0,0,1,0,0,0,3.0
133162895_278216275,1,0,0,0,0,0,0,0,0,0,0,0,55.0
57817641_151380096,0,0,0,0,0,0,0,0,1,0,0,0,21.0
126666624_336630414,0,0,0,0,1,0,0,0,0,0,0,0,36.0
24389203_327320319,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18586810_222810106,0,0,0,0,0,0,0,0,1,0,0,0,8.0
42405007_56919718,0,0,0,0,1,0,0,0,0,0,0,0,29.0
128369466_28972737,0,0,0,0,0,0,0,0,1,0,0,0,4.0
102633271_237580218,0,0,0,0,0,0,0,0,1,0,0,0,10.0
101831161_344634560,1,0,0,0,0,0,0,0,0,0,0,0,52.0
15349525_29621735,0,0,0,0,1,0,0,0,0,0,0,0,29.0
61718537_122658860,1,0,0,0,0,0,0,0,0,0,0,0,52.0
412008_97167410,1,0,0,0,0,0,0,0,0,0,0,0,61.0
31216075_159264795,0,0,0,0,0,0,0,0,1,0,0,0,7.0
13007142_238685124,0,0,1,0,0,0,0,0,0,0,0,0,64.0
40410817_164666227,0,0,0,0,0,0,0,0,1,0,0,0,17.0
135292392_87989273,1,0,0,0,0,0,0,0,0,0,0,0,62.0
24640837_303565091,0,0,0,0,0,0,0,0,1,0,0,0,12.0
100572118_156177447,0,0,0,0,0,0,0,0,1,0,0,0,3.0
13655802_56657363,0,0,0,0,0,0,0,0,1,0,0,0,6.0
36213191_367806444,1,0,0,0,0,0,0,0,0,0,0,0,52.0
23209081_303658665,0,0,0,0,1,0,0,0,0,0,0,0,25.0
2330851_377504575,0,0,0,0,1,0,0,0,0,0,0,0,29.0
115314122_32310973,0,0,0,0,1,0,0,0,0,0,0,0,26.0
121364750_38316062,0,0,0,0,0,0,0,0,1,0,0,0,3.0
136457592_116966621,0,0,0,0,0,0,0,0,1,0,0,0,8.0
40940335_150636987,0,0,0,0,0,0,0,0,1,0,0,0,9.0
123265349_202665859,0,0,0,0,0,0,0,0,0,0,1,0,3.0
108648119_207325791,0,0,0,0,0,0,0,0,0,0,1,0,3.0
61269170_317559572,0,0,0,0,0,0,0,0,1,0,0,0,8.0
5847179_125491956,1,0,0,0,0,0,0,0,0,0,0,0,58.0
205326_223676490,0,0,0,0,1,0,0,0,0,0,0,0,31.0
35819477_36380389,1,0,0,0,0,0,0,0,0,0,0,0,63.0
103351351_16011444,0,0,0,0,1,0,0,0,0,0,0,0,29.0
48001542_351207983,0,0,0,0,0,0,1,0,0,0,0,0,37.0
4419902_6338812,0,0,0,0,0,0,0,0,1,0,0,0,9.0
103904422_97518985,0,0,0,0,0,0,0,0,1,0,0,0,13.0
25658530_345674683,0,0,0,0,1,0,0,0,0,0,0,0,47.0
45508013_29816196,1,0,0,0,0,0,0,0,0,0,0,0,66.0
116202737_108967191,0,0,0,0,0,0,0,0,0,1,0,0,8.0
36422153_289923053,0,0,0,0,1,0,0,0,0,0,0,0,27.0
112658053_401721230,1,0,0,0,0,0,0,0,0,0,0,0,63.0
100817833_54092963,0,0,0,0,1,0,0,0,0,0,0,0,44.0
29645591_234737968,0,0,0,0,0,0,0,0,1,0,0,0,10.0
14695090_219327009,0,0,0,0,0,0,0,0,1,0,0,0,3.0
59242254_79612650,1,0,0,0,0,0,0,0,0,0,0,0,51.0
121940075_229299706,0,0,0,0,1,0,0,0,0,0,0,0,40.0
129285189_307114279,1,0,0,0,0,0,0,0,0,0,0,0,60.0
106290839_236959865,0,0,0,0,0,0,0,0,0,0,1,0,17.0
133833968_346381658,0,0,0,0,0,0,0,0,1,0,0,0,10.0
64509513_272936680,1,0,0,0,0,0,0,0,0,0,0,0,71.0
28579160_261578502,0,0,0,0,0,0,0,0,1,0,0,0,24.0
13007142_79594193,0,0,0,0,1,0,0,0,0,0,0,0,41.0
47292740_303783662,0,0,0,0,0,0,0,0,1,0,0,0,22.0
122802170_183882891,0,0,0,0,0,0,0,0,1,0,0,0,7.0
40636171_337285227,1,0,0,0,0,0,0,0,0,0,0,0,49.0
130604306_166391660,0,0,0,0,0,0,0,0,1,0,0,0,13.0
17562880_204220872,1,0,0,0,0,0,0,0,0,0,0,0,55.0
126343275_245265851,0,0,0,0,1,0,0,0,0,0,0,0,28.0
11624163_162690873,0,0,0,0,0,0,0,0,1,0,0,0,15.0
42500608_51817143,0,0,0,0,1,0,0,0,0,0,0,0,30.0
5487404_218132612,1,0,0,0,0,0,0,0,0,0,0,0,61.0
108934622_163082359,1,0,0,0,0,0,0,0,0,0,0,0,56.0
106664165_45848257,0,0,0,0,1,0,0,0,0,0,0,0,38.0
25862467_184126189,0,0,1,0,0,0,0,0,0,0,0,0,52.0
103121470_25130494,1,0,0,0,0,0,0,0,0,0,0,0,49.0
127365324_44822795,1,0,0,0,0,0,0,0,0,0,0,0,50.0
116358506_35548741,0,0,0,0,1,0,0,0,0,0,0,0,37.0
57512979_241177877,0,0,0,0,1,0,0,0,0,0,0,0,29.0
33781816_281961821,0,0,0,0,0,0,0,0,1,0,0,0,11.0
24268456_59463195,0,0,0,0,0,0,0,0,1,0,0,0,2.0
41786905_80365942,0,0,0,0,0,0,0,0,1,0,0,0,17.0
59010207_133843687,1,0,0,0,0,0,0,0,0,0,0,0,57.0
11427594_101837878,0,0,0,0,1,0,0,0,0,0,0,0,27.0
119744643_126844031,0,0,0,0,0,0,0,0,0,0,1,0,12.0
104574739_260539958,0,0,0,0,0,0,0,0,1,0,0,0,6.0
130689569_156129476,0,0,0,0,1,0,0,0,0,0,0,0,37.0
40900264_318971472,1,0,0,0,0,0,0,0,0,0,0,0,66.0
59745300_57918992,0,0,0,0,0,0,0,0,1,0,0,0,3.0
3258316_329061394,0,0,0,0,0,0,0,0,1,0,0,0,8.0
35213005_189190764,0,0,0,0,1,0,0,0,0,0,0,0,37.0
132025703_299114720,0,0,0,0,1,0,0,0,0,0,0,0,29.0
127892439_15474723,0,0,0,0,1,0,0,0,0,0,0,0,26.0
15314902_115981810,0,0,0,0,0,0,0,0,1,0,0,0,8.0
110128897_196506803,0,0,0,0,0,0,0,0,1,0,0,0,9.0
132049178_24986302,1,0,0,0,0,0,0,0,0,0,0,0,56.0
120019864_254824919,1,0,0,0,0,0,0,0,0,0,0,0,63.0
30020265_194433244,0,0,1,0,0,0,0,0,0,0,0,0,72.0
3927337_253262142,0,0,0,0,1,0,0,0,0,0,0,0,35.0
139068643_307931429,0,0,0,0,0,0,0,0,1,0,0,0,22.0
63986132_179959845,1,0,0,0,0,0,0,0,0,0,0,0,59.0
56708793_287285485,0,0,0,0,0,0,0,0,0,1,0,0,10.0
44009603_80668439,0,0,0,0,0,0,0,0,1,0,0,0,1.0
26717176_249537932,1,0,0,0,0,0,0,0,0,0,0,0,52.0
53499767_127717489,0,0,0,0,1,0,0,0,0,0,0,0,25.0
55197944_338655646,0,0,0,0,0,0,0,0,1,0,0,0,11.0
32773699_52746932,1,0,0,0,0,0,0,0,0,0,0,0,49.0
41835343_25397277,0,0,0,0,1,0,0,0,0,0,0,0,48.0
44299667_264218627,0,0,1,0,0,0,0,0,0,0,0,0,54.0
104009890_223025114,1,0,0,0,0,0,0,0,0,0,0,0,50.0
61052741_177857525,0,0,1,0,0,0,0,0,0,0,0,0,59.0
132052745_130630786,1,0,0,0,0,0,0,0,0,0,0,0,51.0
54041681_339850619,0,0,0,0,1,0,0,0,0,0,0,0,29.0
64523469_82459948,0,0,0,0,1,0,0,0,0,0,0,0,26.0
16152352_356262438,0,0,0,0,1,0,0,0,0,0,0,0,28.0
22268631_18296306,1,0,0,0,0,0,0,0,0,0,0,0,50.0
133302065_195765209,0,0,0,0,1,0,0,0,0,0,0,0,28.0
50202820_69329520,1,0,0,0,0,0,0,0,0,0,0,0,57.0
29636438_283773874,0,0,0,0,1,0,0,0,0,0,0,0,48.0
6477443_13046945,0,0,0,0,0,0,0,0,1,0,0,0,9.0
64243962_385322566,0,0,0,0,0,0,0,0,1,0,0,0,14.0
100509052_285344574,1,0,0,0,0,0,0,0,0,0,0,0,62.0
128078754_351005198,0,0,0,0,0,0,0,0,1,0,0,0,8.0
124597376_377149398,0,0,0,0,0,0,0,0,1,0,0,0,1.0
22640271_197638890,0,0,0,0,1,0,0,0,0,0,0,0,27.0
20777136_128417947,0,0,0,0,1,0,0,0,0,0,0,0,29.0
10221021_71725302,0,0,0,0,1,0,0,0,0,0,0,0,37.0
29017898_186752719,0,0,0,0,0,0,0,0,1,0,0,0,2.0
128656188_381679489,0,0,0,0,1,0,0,0,0,0,0,0,30.0
119646069_267629883,1,0,0,0,0,0,0,0,0,0,0,0,51.0
115512791_36886208,1,0,0,0,0,0,0,0,0,0,0,0,56.0
21326166_291667691,0,0,0,0,0,0,0,0,1,0,0,0,24.0
60289814_109071010,0,0,0,0,0,0,0,0,1,0,0,0,9.0
118509561_3360308,0,0,0,0,0,0,0,0,1,0,0,0,1.0
15852880_235782897,0,0,0,0,0,0,0,0,1,0,0,0,1.0
120944392_391764425,1,0,0,0,0,0,0,0,0,0,0,0,53.0
22515624_373540524,1,0,0,0,0,0,0,0,0,0,0,0,54.0
52407080_120525307,1,0,0,0,0,0,0,0,0,0,0,0,59.0
100510510_298658879,1,0,0,0,0,0,0,0,0,0,0,0,53.0
117839385_71945182,1,0,1,0,0,0,0,0,0,0,0,0,54.0
26934997_231347236,0,0,0,0,0,0,0,0,1,0,0,0,2.0
64279050_379558248,0,0,0,0,0,0,0,0,1,0,0,0,15.0
64259376_129401614,1,0,0,0,0,0,0,0,0,0,0,0,51.0
34299988_333073201,0,0,0,0,0,0,0,0,1,0,0,0,2.0
118224516_314025105,0,0,0,0,0,0,0,0,1,0,0,0,20.0
